Employee_ID,Name,Department,Salary,Experience,City,Joining_Date,Performance_Rating
14710,Mekhala Viswanathan,Sales,636488,5,Pune,2013-12-06,4
14711,Naveen Dubey,Sales,1018616,9,Chennai,2015-12-20,5
14712,Rayaan Anne,Operations,421448,0,Hyderabad,2025-05-13,1
14713,Ekavir Bhat,Sales,521248,2,Mumbai,2020-08-03,4
14714,Panini Garde,Finance,502921,1,Kolkata,2021-05-28,3
14715,Samarth Sibal,Sales,685063,3,Pune,2014-11-30,4
14716,Mahika Ganesh,Sales,954807,7,Pune,2011-11-03,4
14717,Jeevika Luthra,Marketing,1923806,22,Hyderabad,2002-04-02,4
14718,Ijaya Bir,Operations,635079,4,Kolkata,2020-12-21,4
14719,Sanaya Agate,Operations,876434,9,Kolkata,2013-10-31,3
14720,Suhani Desai,Operations,910067,7,Mumbai,2018-02-08,4
14721,Darika Dubey,HR,822066,8,Pune,2015-04-06,3
14722,Tarak Natarajan,HR,522523,1,Chennai,2016-10-18,4
14723,Damini Ganesh,Sales,703980,3,Bengaluru,2022-09-15,3
14724,Sai Zachariah,HR,632127,3,Bengaluru,2021-03-27,3
14725,Amruta Naik,HR,1673771,20,Chennai,2004-06-04,3
14726,Gaurang Bera,IT,960558,9,Bengaluru,2012-04-13,1
14727,Victor Khatri,IT,750496,5,Pune,2014-03-09,4
14728,Janani Vohra,HR,570435,4,Pune,2014-05-13,1
14729,Tamanna Dixit,IT,878408,7,Delhi,2011-12-05,3
14730,Adweta Ratta,Sales,855177,9,Delhi,2008-06-10,3
14731,Zaitra Chatterjee,Marketing,738024,5,Delhi,2020-05-31,4
14732,Finn Bala,IT,789096,6,Hyderabad,2008-02-04,3
14733,Ekani Sura,Marketing,1372495,16,Chennai,2009-06-13,3
14734,Sarthak Badami,Sales,724061,5,Pune,2016-10-18,2
14735,Nimrat Chadha,Finance,1791461,21,Pune,2001-10-05,3
14736,Dakshesh Mishra,Sales,542270,0,Pune,2022-06-02,2
14737,Priya Sidhu,Marketing,1215535,16,Hyderabad,2001-11-19,3
14738,Naksh Basak,Sales,994128,11,Kolkata,2003-08-29,3
14739,Ucchal Trivedi,Marketing,532795,0,Pune,2024-06-14,4
14740,Anvi Narasimhan,IT,740376,1,Mumbai,2009-12-30,4
14741,Faris Bobal,Finance,1278730,10,Bengaluru,2009-01-16,4
14742,Urvashi Edwin,Sales,1322562,13,Delhi,2006-06-15,1
14743,Geetika Varty,Finance,836705,7,Chennai,2017-05-25,2
14744,Veda Madan,Sales,979084,10,Kolkata,2005-09-01,3
14745,Brijesh Basu,Operations,1362932,16,Hyderabad,2007-08-08,3
14746,Osha Gour,Operations,636092,5,Pune,2003-09-16,4
14747,Hiral Zachariah,Finance,1721523,17,Kolkata,2008-05-19,4
14748,Wakeeta Goyal,IT,630496,0,Mumbai,2026-03-31,3
14749,Daksh Bajaj,Finance,541059,1,Kolkata,2008-10-02,2
14750,Tanmayi Bail,Finance,590851,2,Kolkata,2022-07-02,3
14751,Widisha Mangal,Marketing,1487107,15,Hyderabad,2008-02-28,3
14752,Ekanta Sekhon,Operations,1203276,12,Bengaluru,2012-12-31,2
14753,Manan Dave,Sales,1821970,19,Pune,2003-10-08,4
14754,Hemangini Prakash,Marketing,465819,0,Chennai,2019-01-19,3
14755,Xiti Bakshi,Marketing,793915,7,Bengaluru,2016-03-28,2
14756,Panini Arya,Sales,730053,5,Chennai,2011-11-22,3
14757,Hemang Nori,Finance,617101,2,Kolkata,2013-03-22,4
14758,Joshua Kakar,HR,950143,6,Bengaluru,2015-06-07,4
14759,Michael Mahajan,Operations,509771,0,Kolkata,2026-02-22,3
14760,Chaaya Mangal,IT,796675,4,Kolkata,2021-09-05,4
14761,Baljiwan Agrawal,HR,475817,0,Mumbai,2014-05-28,4
14762,Hemani D’Alia,Operations,1123315,12,Mumbai,2008-07-28,5
14763,Maya Sen,Operations,875963,8,Pune,2013-10-10,3
14764,Darika Luthra,Finance,1285021,12,Pune,2004-01-16,4
14765,Chandresh Parsa,Sales,1546965,21,Bengaluru,2003-10-11,3
14766,Vedhika Dutta,Sales,416471,1,Kolkata,2021-12-02,3
14767,Varenya Sundaram,Finance,694659,2,Chennai,2018-01-02,3
14768,Tara Raju,HR,557460,2,Bengaluru,2005-07-13,5
14769,Chatura Wali,Sales,604458,3,Mumbai,2015-11-03,5
14770,Gauri Sarraf,Marketing,825552,6,Delhi,2016-05-27,1
14771,Ayushman Chandra,HR,561294,1,Hyderabad,2024-11-21,5
14772,Balhaar Sahni,Sales,724065,4,Pune,2020-07-20,1
14773,Amara Sharma,Marketing,642691,2,Chennai,2017-10-16,3
14774,Faris Tiwari,Finance,999388,10,Chennai,2014-11-04,3
14775,Aishani Desai,HR,532969,2,Kolkata,2024-06-12,4
14776,Mitesh Dugar,Operations,577743,1,Delhi,2016-06-16,4
14777,Alexander Mutti,IT,1121625,8,Pune,2018-07-29,4
14778,Hemangini Shan,IT,1382963,12,Delhi,2001-11-28,3
14779,Tanish Sant,IT,858619,4,Bengaluru,2004-11-10,2
14780,Yachana Srinivasan,IT,885099,5,Pune,2021-03-24,3
14781,Hemangini Sengupta,Operations,1152510,11,Hyderabad,2003-10-21,3
14782,Ishanvi Palan,Marketing,1953344,20,Chennai,2001-12-06,3
14783,Garima Upadhyay,Operations,525293,0,Kolkata,2022-02-17,3
14784,Ekiya Rajagopalan,IT,992152,9,Bengaluru,2015-02-11,1
14785,Aryan Sandhu,Sales,412237,0,Bengaluru,2020-03-19,3
14786,Amara Tella,Operations,526092,2,Pune,2023-04-04,3
14787,Oliver Rattan,Operations,1346638,14,Chennai,2004-06-08,3
14788,Yashvi Solanki,Marketing,673041,4,Mumbai,2014-09-10,3
14789,Udarsh Bath,HR,676918,4,Hyderabad,2007-02-16,4
14790,Chatura Gill,Sales,519252,0,Bengaluru,2016-01-28,3
14791,Indira Lal,IT,731665,3,Mumbai,2015-04-04,5
14792,Alka Oak,Sales,425974,0,Delhi,2021-09-01,3
14793,William Mangal,Sales,799479,7,Pune,2006-07-01,4
14794,Yashodhara Palla,Operations,441501,0,Bengaluru,2015-06-29,2
14795,Alka Trivedi,HR,411450,1,Kolkata,2022-10-09,5
14796,Bhavna Shah,Finance,629292,0,Pune,2020-10-22,3
14797,Bhavini Dani,HR,502415,1,Pune,2019-10-08,3
14798,Kamya Banik,Marketing,718407,4,Chennai,2022-04-25,3
14799,Lekha Kala,IT,593876,1,Pune,2003-03-07,3
14800,Vasatika Baria,IT,862384,4,Bengaluru,2020-09-16,3
14801,Gaurika Cherian,HR,975116,8,Chennai,2012-01-13,4
14802,Hemang Ramesh,IT,577620,0,Bengaluru,2026-04-07,4
14803,Rudra Warrior,IT,1279140,15,Hyderabad,2005-07-05,3
14804,Januja Pall,IT,1111196,7,Bengaluru,2002-03-31,3
14805,Ati Gade,Finance,855203,6,Bengaluru,2002-11-15,4
14806,Harshil Halder,Sales,644853,3,Delhi,2013-05-25,4
14807,Max Mani,Sales,766884,4,Hyderabad,2020-07-11,5
14808,Triveni Shere,HR,529856,1,Bengaluru,2023-04-15,3
14809,Faris Venkatesh,Sales,588925,1,Kolkata,2021-02-15,3
14810,Hritik Purohit,Marketing,572390,1,Chennai,2024-11-29,4
14811,Triveni Menon,Sales,496795,0,Chennai,2016-09-07,3
14812,Ladli Behl,HR,411907,0,Delhi,2019-02-17,5
14813,Aarnav Venkatesh,HR,637366,2,Pune,2011-03-02,5
14814,Mohammed Sarna,Marketing,645489,1,Hyderabad,2020-06-14,4
14815,Aarna Kapoor,Operations,712667,4,Delhi,2003-01-30,5
14816,Anika Singhal,Marketing,1608345,17,Chennai,2009-06-30,4
14817,Samesh Mohan,HR,1817127,21,Kolkata,2005-04-03,4
14818,Madhavi Varughese,IT,943221,7,Mumbai,2007-11-15,3
14819,Yashasvi Sahni,Sales,736973,6,Hyderabad,2010-05-01,4
14820,Mahika Chana,Sales,743142,4,Delhi,2018-08-17,4
14821,Tripti Rajagopal,Finance,1601757,19,Bengaluru,2006-05-25,3
14822,Diya Viswanathan,HR,525996,1,Bengaluru,2018-05-25,4
14823,Brinda Gulati,Finance,893994,8,Chennai,2009-04-05,3
14824,Oeshi Nadkarni,Finance,566595,1,Pune,2021-11-24,2
14825,Ekalinga Sekhon,HR,1003195,12,Chennai,2010-09-29,3
14826,Ayaan Nagi,Sales,688109,2,Hyderabad,2020-12-21,3
14827,Dhruv Desai,Operations,996418,10,Delhi,2005-11-24,4
14828,Anmol Prabhakar,HR,728342,6,Bengaluru,2002-05-05,3
14829,Vrishti Mistry,Sales,511478,2,Mumbai,2019-01-14,3
14830,Logan Wali,Marketing,472843,0,Chennai,2016-12-29,3
14831,Gayathri Pillai,Sales,1098256,12,Delhi,2009-05-01,2
14832,Pallavi Nagi,Sales,560388,0,Mumbai,2024-01-14,4
14833,Girindra Garde,HR,468297,1,Kolkata,2020-02-17,3
14834,Zaitra Chana,Marketing,1135181,11,Bengaluru,2013-12-10,3
14835,Bakhshi Tandon,Finance,925836,5,Bengaluru,2020-02-24,4
14836,Shravya Kadakia,Marketing,415081,0,Delhi,2026-05-01,3
14837,Zinal Khurana,Finance,1219354,15,Chennai,2006-06-16,3
14838,Damyanti Chopra,IT,1261603,12,Bengaluru,2014-02-20,3
14839,Warinder Lal,Finance,1060312,11,Kolkata,2012-06-30,5
14840,Orinder Jaggi,Finance,739862,5,Bengaluru,2021-03-16,2
14841,Kala Varty,HR,459561,0,Mumbai,2026-08-27,3
14842,Pratyush Mani,Marketing,836288,5,Hyderabad,2012-04-30,2
14843,Eiravati Tata,Operations,1047943,9,Bengaluru,2010-03-26,2
14844,Harsh Rajagopal,HR,660930,3,Pune,2019-04-27,2
14845,Udyati Madan,Marketing,1354679,13,Kolkata,2003-06-09,4
14846,Gaurangi Chauhan,HR,938529,13,Kolkata,2011-12-28,4
14847,Jeremiah Varkey,Finance,1032953,9,Kolkata,2011-09-08,3
14848,Sai Desai,Marketing,890376,5,Mumbai,2017-10-19,3
14849,Christopher Dube,IT,993735,5,Mumbai,2021-04-19,3
14850,Harish Shetty,IT,1419197,11,Bengaluru,2013-08-21,4
14851,Bahadurjit Dayal,Marketing,508347,2,Chennai,2007-05-17,4
14852,Chaitanya Rai,IT,620472,0,Chennai,2026-07-29,4
14853,Vedhika Rama,Finance,1231359,12,Hyderabad,2010-09-06,4
14854,Chaman Mahal,Finance,764332,5,Bengaluru,2018-11-18,3
14855,Sarthak Mammen,Sales,487906,0,Mumbai,2026-07-21,4
14856,Aarnav Golla,IT,819449,4,Pune,2015-04-17,4
14857,Sathvik Korpal,Finance,632910,0,Hyderabad,2021-11-18,4
14858,Mitali Mall,Operations,409779,0,Kolkata,2026-06-03,5
14859,Netra Gola,IT,977500,6,Pune,2019-11-20,5
14860,Baljiwan Garg,Sales,835737,8,Hyderabad,2004-07-10,3
14861,Matthew Chandra,Finance,1103352,11,Pune,2002-07-07,3
14862,Gaurang Luthra,Operations,1095131,9,Kolkata,2014-01-07,5
14863,Indali Chandran,Sales,784055,6,Chennai,2002-03-25,3
14864,Kalpit Hora,HR,775197,4,Mumbai,2013-05-17,5
14865,Yashica Pau,IT,1479089,19,Pune,2002-01-27,4
14866,Adya Muni,HR,555747,2,Chennai,2009-01-07,4
14867,Omkaar Rama,HR,422144,0,Kolkata,2011-02-27,3
14868,Lucky Korpal,Operations,665045,3,Pune,2017-06-17,4
14869,Bhavna Singhal,IT,1935089,21,Delhi,2004-03-05,3
14870,Om Kunda,IT,1222539,11,Mumbai,2008-04-18,4
14871,Ekaja Parsa,Marketing,478257,1,Delhi,2022-03-21,4
14872,Chakradev Ravi,Finance,644586,2,Kolkata,2021-08-06,5
14873,Jack Kara,HR,488872,1,Pune,2017-09-13,3
14874,Aayush Lata,Marketing,631502,2,Mumbai,2023-05-18,5
14875,Krishna Solanki,IT,814268,2,Chennai,2024-09-04,4
14876,Noah Hegde,Marketing,647305,2,Hyderabad,2024-02-20,3
14877,Charan Toor,Marketing,1218177,12,Delhi,2003-11-29,3
14878,Balendra Prasad,Sales,430713,1,Chennai,2024-11-09,3
14879,Umang Kanda,Marketing,752798,5,Bengaluru,2020-11-18,3
14880,Jasmit Parmar,IT,662729,1,Chennai,2002-01-15,3
14881,Wriddhish Upadhyay,Operations,615260,3,Chennai,2021-04-10,4
14882,Dev Vora,HR,695475,4,Bengaluru,2020-03-27,5
14883,Abha Kadakia,HR,432590,1,Delhi,2024-10-19,2
14884,Chameli Wagle,HR,668089,6,Kolkata,2012-01-27,4
14885,Brijesh Bassi,Marketing,1924950,22,Hyderabad,2002-09-27,3
14886,Jagvi Suresh,Finance,599442,1,Kolkata,2025-07-18,4
14887,Samaksh Vohra,Sales,758440,6,Chennai,2020-02-21,3
14888,Triveni Dass,Sales,753151,5,Pune,2012-01-13,4
14889,Lipika Acharya,HR,1198165,13,Chennai,2003-11-09,3
14890,Advaith Modi,Sales,693884,5,Kolkata,2018-10-02,3
14891,Tamanna Prabhakar,IT,808229,2,Hyderabad,2004-01-09,3
14892,Harshil Sha,Finance,974710,6,Mumbai,2019-05-10,4
14893,Alexander Nath,Sales,750530,5,Bengaluru,2020-01-25,4
14894,Manya Palan,Finance,680313,2,Kolkata,2018-01-30,3
14895,Zaitra Barad,Operations,723043,6,Pune,2018-11-17,1
14896,Ekantika Warrior,IT,1421966,14,Bengaluru,2009-05-01,3
14897,Watika Deol,HR,703680,6,Chennai,2020-07-10,5
14898,Saksham Gara,Sales,978528,7,Chennai,2016-12-22,4
14899,Qabil Basak,HR,624992,4,Chennai,2012-09-30,4
14900,Wriddhish Badami,IT,1751838,19,Hyderabad,2007-02-09,3
14901,Mohini Khare,Finance,809347,3,Delhi,2021-05-27,3
14902,Henry Barad,Finance,621496,2,Mumbai,2022-08-05,4
14903,Upasna Chaudhuri,IT,526936,0,Kolkata,2017-05-12,4
14904,Lakshmi Khurana,Finance,1031904,6,Mumbai,2012-04-14,4
14905,Farhan Chand,HR,1692298,19,Mumbai,2006-06-14,3
14906,Manan Bawa,Finance,587453,0,Hyderabad,2022-06-20,3
14907,Mitali Chopra,Marketing,917871,7,Kolkata,2014-02-14,4
14908,Maanas Kalita,IT,1529307,17,Chennai,2007-06-05,4
14909,Nisha Dara,Marketing,1485115,15,Pune,2006-04-21,3
14910,Aarnav Deep,HR,541626,3,Mumbai,2022-11-15,2
14911,Forum Misra,Operations,862005,9,Chennai,2002-10-30,3
14912,Madhav Lal,Finance,1469769,13,Bengaluru,2006-04-10,3
14913,Onkar Mani,HR,482012,0,Mumbai,2023-04-09,5
14914,Anthony Dixit,IT,616435,0,Chennai,2006-01-29,4
14915,Karan Bhalla,Sales,1364907,15,Delhi,2009-04-25,4
14916,Avi Char,HR,706976,5,Bengaluru,2021-07-28,3
14917,Kai Sem,Operations,859481,6,Kolkata,2011-07-06,4
14918,Naveen Lanka,Finance,874689,4,Mumbai,2022-07-13,3
14919,Gaurangi Bhat,Sales,937233,7,Mumbai,2019-01-19,4
14920,Gopal Kaul,Marketing,1491351,16,Delhi,2002-09-07,3
14921,Victor Edwin,HR,1029614,9,Hyderabad,2016-12-10,2
14922,Lajita Dada,HR,1039388,9,Bengaluru,2010-07-16,4
14923,Nirja Gour,Marketing,1331441,15,Bengaluru,2006-01-28,4
14924,Zilmil Maharaj,Operations,508990,1,Kolkata,2008-09-28,3
14925,Vinaya Prashad,IT,1787298,17,Delhi,2007-04-10,3
14926,Daksh Yogi,Finance,1488385,14,Chennai,2005-03-12,3
14927,Tara Patil,Finance,640057,1,Kolkata,2024-10-28,3
14928,Keya Biswas,HR,452321,0,Kolkata,2026-09-03,3
14929,Aarush Gulati,IT,817925,4,Bengaluru,2020-02-20,4
14930,Udyati Baral,HR,820419,5,Mumbai,2005-07-07,3
14931,Manya Korpal,IT,647717,2,Delhi,2016-07-02,4
14932,Krisha Bhakta,IT,842646,3,Bengaluru,2014-03-15,4
14933,Vedhika Guha,HR,1058620,10,Mumbai,2006-05-30,3
14934,Gaurika Sampath,Marketing,817069,5,Chennai,2014-07-25,4
14935,Nihal Sama,Sales,569371,0,Bengaluru,2024-12-03,3
14936,Vrishti Hora,Marketing,530421,0,Kolkata,2024-11-17,5
14937,Rachit Dhingra,IT,1323304,10,Kolkata,2007-01-18,3
14938,Ekani Singhal,Sales,431566,0,Bengaluru,2025-05-10,4
14939,Suhani Hayre,Operations,511305,3,Hyderabad,2020-01-25,5
14940,Charita Hari,IT,1088531,7,Kolkata,2007-05-12,4
14941,Devansh Mammen,HR,604838,2,Kolkata,2024-01-28,3
14942,Ojas Dutta,Marketing,451498,0,Pune,2023-12-01,3
14943,Quincy Dyal,Sales,1393467,13,Delhi,2011-03-13,2
14944,Ronith Vig,Operations,769912,6,Bengaluru,2018-03-03,1
14945,Ronith Tella,Operations,573126,2,Chennai,2024-08-21,3
14946,Patrick Gade,Sales,536603,0,Mumbai,2020-05-30,1
14947,Geetika Bala,Sales,941928,9,Kolkata,2008-01-05,3
14948,Maanav Sundaram,HR,684800,3,Pune,2017-06-03,3
14949,Bishakha Basak,HR,1342467,16,Hyderabad,2007-01-19,4
14950,Arunima Mistry,Sales,1113982,10,Delhi,2015-10-01,3
14951,Onveer Mukhopadhyay,Marketing,554201,2,Delhi,2022-11-07,3
14952,Naveen Goyal,Operations,802075,6,Hyderabad,2007-07-17,4
14953,Zayan Pingle,HR,570907,2,Pune,2023-09-13,1
14954,Saanvi Bal,IT,1019774,8,Bengaluru,2007-08-09,4
14955,Utkarsh Pall,IT,995307,7,Mumbai,2003-11-01,4
14956,Ati Sachdeva,HR,604745,2,Hyderabad,2005-06-13,5
14957,Ranbir Hegde,Finance,1232639,13,Chennai,2013-01-30,3
14958,Arya Chowdhury,Operations,762038,5,Hyderabad,2020-11-26,4
14959,Ronith Oommen,Operations,499471,2,Chennai,2015-04-29,3
14960,Sarthak Vig,Finance,1456727,14,Mumbai,2011-07-10,3
14961,Yashoda Patla,HR,1241240,13,Bengaluru,2003-05-13,2
14962,Anthony Oak,HR,687413,3,Delhi,2023-08-06,4
14963,Bachittar Loyal,HR,957761,6,Hyderabad,2010-09-14,4
14964,Vasatika Pathak,Sales,784430,4,Chennai,2017-09-04,3
14965,Daniel Trivedi,Operations,757416,4,Mumbai,2017-12-02,2
14966,Hemani Sood,Finance,1093623,8,Hyderabad,2005-12-01,4
14967,Umang Gopal,IT,1806966,16,Pune,2002-12-03,5
14968,Akshay Ahluwalia,HR,652669,4,Kolkata,2021-02-17,2
14969,Aayush Sama,Operations,906736,9,Delhi,2017-04-23,3
14970,Rajata Mitter,IT,848757,5,Chennai,2017-01-26,4
14971,Meera Shan,Operations,578092,2,Mumbai,2016-11-03,4
14972,Unnati Palla,Marketing,810888,8,Chennai,2018-02-06,4
14973,Guneet Luthra,IT,898593,6,Delhi,2008-02-16,1
14974,Jeevika Rai,Operations,967234,9,Kolkata,2012-12-01,3
14975,Benjamin Raj,HR,739611,7,Mumbai,2005-07-26,4
14976,Liam Shanker,Operations,883151,6,Bengaluru,2016-09-29,3
14977,Orinder Natarajan,HR,930636,8,Hyderabad,2013-02-06,5
14978,Jyoti Lalla,Marketing,911552,5,Mumbai,2014-10-23,3
14979,Indrajit Bhatia,Finance,760746,2,Hyderabad,2001-10-18,2
14980,Isha Roy,Marketing,783758,3,Kolkata,2017-07-17,4
14981,Chavvi Bora,Finance,1248551,11,Pune,2013-06-13,3
14982,Pahal Reddy,Finance,660774,1,Chennai,2013-08-31,3
14983,Osha Tripathi,Sales,581105,3,Bengaluru,2001-11-24,2
14984,Alka Bawa,HR,591920,1,Mumbai,2002-12-04,4
14985,Neelima Mittal,IT,1499860,14,Mumbai,2002-12-12,5
14986,Balendra Kothari,Finance,451079,0,Delhi,2019-04-22,2
14987,Panini Loke,Marketing,883789,5,Pune,2010-06-29,2
14988,Bhavya Nair,HR,567918,2,Delhi,2017-08-18,2
14989,Nachiket Bajwa,IT,1624331,18,Pune,2007-07-07,3
14990,Ekaja Madan,HR,486015,0,Kolkata,2026-07-01,2
14991,Logan Reddy,Operations,849998,5,Pune,2016-10-26,5
14992,Chakrika Kannan,Finance,747178,3,Mumbai,2020-07-20,3
14993,Daniel Johal,IT,1047530,7,Kolkata,2008-11-07,5
14994,Ekavir Pai,Operations,344364,0,Bengaluru,2019-07-09,1
14995,Amaira Gupta,Operations,538049,3,Mumbai,2019-05-10,3
14996,Caleb Bhattacharyya,IT,609834,0,Delhi,2016-12-02,2
14997,Nisha Walla,Operations,788870,6,Bengaluru,2011-03-25,4
14998,Ayushman Patla,Marketing,1133568,13,Kolkata,2006-04-12,2
14999,Faras Grewal,Marketing,1304698,12,Bengaluru,2004-02-15,3
15000,Januja Gade,Finance,689346,3,Mumbai,2003-02-24,3
15001,Anya Sawhney,IT,869276,4,Mumbai,2006-10-30,4
15002,Raksha Sheth,Finance,714303,2,Mumbai,2013-08-19,4
15003,Radhika Sarma,Sales,453364,1,Kolkata,2023-10-04,2
15004,Bina Manda,HR,828611,7,Chennai,2015-02-16,2
15005,Yashawini Sachdev,Operations,916488,10,Kolkata,2012-04-03,3
15006,Balhaar Shukla,IT,726592,1,Chennai,2024-02-07,3
15007,Triveni Viswanathan,HR,524273,0,Delhi,2023-02-19,4
15008,Balveer Biswas,HR,679169,6,Pune,2018-12-09,4
15009,Ikbal Deshmukh,IT,1017793,6,Chennai,2007-11-03,3
15010,Bimala Viswanathan,IT,1195814,11,Chennai,2013-08-08,2
15011,Kamya Ramanathan,Marketing,594087,0,Delhi,2024-09-13,4
15012,Kabir Cheema,Finance,1032070,7,Delhi,2013-07-12,2
15013,Yashodhara Subramaniam,HR,414581,0,Kolkata,2014-09-11,3
15014,Anmol Bal,Operations,421511,0,Mumbai,2025-05-15,4
15015,Aahana Boase,IT,1362336,11,Pune,2005-05-02,2
15016,David Sarna,Operations,761868,5,Mumbai,2002-02-03,4
15017,Rehaan Bora,Sales,1431096,16,Pune,2009-02-11,2
15018,Oscar Balasubramanian,Sales,870503,6,Chennai,2014-05-26,2
15019,Sarthak Babu,IT,1895388,19,Hyderabad,2005-01-22,1
15020,Bimala Bhalla,IT,562354,0,Kolkata,2023-11-24,3
15021,Frederick De,Operations,1528863,18,Mumbai,2005-07-08,4
15022,Daniel Shanker,Operations,1364181,14,Chennai,2003-08-04,3
15023,Anvi Jhaveri,Marketing,815761,5,Bengaluru,2018-06-24,2
15024,Ayush Pall,Operations,579053,2,Delhi,2003-10-06,5
15025,Aditya Kalla,HR,741419,4,Chennai,2003-03-18,5
15026,Janya Vig,Finance,694625,1,Hyderabad,2019-10-24,3
15027,Edhitha Barad,HR,948642,8,Kolkata,2018-05-22,3
15028,Ojasvi Aurora,HR,585777,1,Hyderabad,2025-01-11,3
15029,Sai Parmar,HR,676113,6,Delhi,2019-02-19,3
15030,Amara D’Alia,Marketing,750656,5,Chennai,2011-07-23,3
15031,Vedant Pai,Finance,720979,3,Mumbai,2022-11-18,3
15032,Gaurangi Rau,Marketing,750354,3,Pune,2012-05-06,3
15033,Indali Dara,Marketing,1579985,15,Delhi,2005-08-05,4
15034,Karan Shankar,Sales,627067,2,Mumbai,2023-01-04,3
15035,Charan Dugal,Finance,1080649,8,Hyderabad,2018-08-24,4
15036,Hema Karpe,Marketing,756032,5,Delhi,2019-03-04,3
15037,Ishwar Cheema,Finance,1320889,12,Chennai,2011-02-10,2
15038,Jason Dalal,Marketing,620296,1,Bengaluru,2013-10-10,5
15039,Radha Ghosh,Marketing,943437,8,Delhi,2017-04-22,4
15040,Gopal Kunda,Sales,677445,5,Chennai,2020-04-29,3
15041,Kala Hans,Operations,877959,6,Bengaluru,2009-10-22,2
15042,Isaac Banik,Sales,834235,7,Hyderabad,2018-05-18,3
15043,Henry Sama,Finance,877382,4,Delhi,2010-05-13,2
15044,Advaith Kumar,Sales,654677,3,Bengaluru,2020-02-02,4
15045,Rachit Nadkarni,HR,643402,2,Bengaluru,2022-08-14,4
15046,Tanveer Dara,IT,676668,2,Mumbai,2012-12-05,4
15047,Watika Iyengar,Finance,1098884,9,Hyderabad,2007-05-14,4
15048,Falan Grover,Operations,514991,1,Delhi,2024-01-21,3
15049,Abhimanyu Sarna,Marketing,968337,8,Hyderabad,2017-09-26,1
15050,Ekanta Balay,Sales,563855,0,Bengaluru,2024-06-09,3
15051,Ekani Goel,IT,1411127,17,Kolkata,2006-06-24,5
15052,Anmol Varughese,IT,614873,0,Kolkata,2020-09-09,3
15053,Bakhshi Sangha,HR,898082,10,Hyderabad,2013-01-24,4
15054,Eesha Karpe,Operations,453215,0,Mumbai,2025-04-02,3
15055,Nikita Barad,HR,805544,5,Kolkata,2008-01-12,4
15056,Alexander Khanna,IT,1438032,14,Mumbai,2005-06-09,2
15057,Guneet Luthra,Marketing,603672,1,Delhi,2010-10-06,4
15058,Atharv Tiwari,Sales,621566,2,Mumbai,2011-10-08,3
15059,Nitesh Seth,IT,846564,5,Pune,2017-09-12,5
15060,Krishna Goyal,Finance,1434242,17,Mumbai,2005-10-15,5
15061,Damini Bose,Finance,1183944,9,Hyderabad,2008-02-09,3
15062,Aarini Doctor,Sales,955776,10,Pune,2002-01-18,3
15063,Alka Handa,Finance,898950,7,Delhi,2017-08-25,2
15064,Ganga Basu,IT,1015015,8,Delhi,2017-09-12,3
15065,Nidhi Sandhu,Sales,467908,1,Pune,2020-04-22,2
15066,Oscar Srinivas,Marketing,1118490,8,Bengaluru,2006-02-05,2
15067,Rachita Ramesh,Marketing,792840,4,Delhi,2018-12-19,4
15068,Arya Bhatnagar,IT,503894,0,Chennai,2019-12-05,4
15069,Baljiwan Natt,Finance,1208012,15,Pune,2009-09-20,5
15070,Onveer Deshmukh,HR,809434,5,Delhi,2013-04-02,3
15071,Manbir Madan,Operations,412147,1,Delhi,2022-10-06,2
15072,Anirudh Sandhu,Sales,436920,0,Bengaluru,2025-01-12,4
15073,Urishilla Tank,Sales,383213,0,Kolkata,2023-11-23,4
15074,Lekha Shah,IT,1409088,13,Delhi,2007-12-17,5
15075,Yashica Bhavsar,Sales,625713,1,Chennai,2017-12-09,3
15076,Wakeeta Aggarwal,HR,545206,2,Kolkata,2014-06-13,2
15077,Zayan Bhagat,Marketing,1073382,10,Kolkata,2008-08-19,3
15078,Jagrati Chacko,Finance,1578793,15,Mumbai,2010-08-03,3
15079,Rayaan Chatterjee,HR,573292,1,Chennai,2025-05-10,4
15080,Suhani Gokhale,Sales,616544,3,Mumbai,2014-04-05,3
15081,Pranit Kothari,Operations,1222182,17,Kolkata,2006-12-15,5
15082,Lekha Chacko,Marketing,1184590,9,Pune,2013-02-05,4
15083,Nihal Babu,Sales,536058,1,Mumbai,2023-09-22,2
15084,Sanaya Dora,HR,418714,0,Kolkata,2026-01-31,3
15085,Jackson Dey,HR,1031718,10,Chennai,2016-01-16,2
15086,Nandini Bhardwaj,Finance,727718,3,Mumbai,2011-11-20,5
15087,Pallavi Choudhry,HR,403356,0,Chennai,2019-12-03,4
15088,Anmol Madan,Marketing,691781,3,Kolkata,2018-05-03,3
15089,Wriddhish Bala,Operations,911079,9,Mumbai,2008-08-12,4
15090,Vansha Raman,Marketing,932835,10,Pune,2013-08-13,2
15091,Tarak Sabharwal,Sales,753378,7,Delhi,2014-07-26,4
15092,Omisha Karnik,Marketing,577035,2,Hyderabad,2010-04-27,4
15093,Tejas Pal,Marketing,1735749,17,Pune,2009-02-07,5
15094,Mahika Raman,Marketing,585638,2,Pune,2008-12-02,3
15095,Wakeeta Sangha,Sales,960406,8,Chennai,2017-10-05,4
15096,Harini Pandya,HR,527495,3,Kolkata,2006-01-20,3
15097,Avi Bansal,Marketing,477456,1,Bengaluru,2022-08-12,2
15098,Chanakya Bera,HR,1171411,14,Chennai,2009-12-28,2
